frame_index,file,acquisition_order,X,Y,R,reference_file,success,fail_reason,n_ref_edges,n_mov_edges,n_used_edges,ncc_dx_ref_to_frame_px,ncc_dy_ref_to_frame_px,ncc_peak,ncc_fit_ok,ncc_edge_peak,init_align_dx_px,init_align_dy_px,refined_align_dx_px,refined_align_dy_px,refined_shift_norm_px,before_fit_chamfer_px,before_holdout_chamfer_px,init_fit_chamfer_px,init_holdout_chamfer_px,refined_fit_chamfer_px,refined_holdout_chamfer_px,holdout_improvement_pct,gradient_corr_before,gradient_corr_refined,gradient_corr_gain,stage0a_delta_dx_px,stage0a_delta_dy_px
117,28_14_0.txt,126,28.0,14.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7779635195293103,0.8688739823255613,0.9489933848381042,True,False,-0.7779635195293103,-0.8688739823255613,-0.7279633283615112,-0.8188738822937012,1.345975852177656,0.2803172798364529,0.293203318805774,0.1308771982150897,0.131126120372809,0.1079485656017907,0.1077702946506789,63.24383533937114,0.7655351758003235,0.956369936466217,0.1908347606658935,0.3000001907348633,0.0500000715255737
118,32_14_0.txt,127,32.0,14.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9301395486010612,0.9908740329023334,0.9563446640968324,True,False,-0.9301395486010612,-0.9908740329023334,-0.8801394701004028,-0.99087393283844,1.359040444192858,0.3389669172643939,0.3370996698789051,0.0581249941638029,0.0589557346787774,0.0581249941638029,0.0589557346787774,82.51088922752258,0.718905508518219,0.9695671796798706,0.2506616711616516,0.0500000715255737,1.1920928955078125e-07
119,36_14_0.txt,128,36.0,14.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.0946257514769229,1.0952384028090558,0.9547353982925416,True,False,-1.0946257514769229,-1.0952384028090558,-1.0946255922317505,-1.0952383279800415,1.5484678539718382,0.3938694656273392,0.4022514316385893,0.0910704084407181,0.0916561068125206,0.0910704084407181,0.0916561068125206,77.21422483466239,0.6780523061752319,0.9688042998313904,0.2907519936561584,1.1920928955078125e-07,1.1920928955078125e-07
120,40_14_0.txt,129,40.0,14.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.245753999739486,1.2197810917727203,0.9450573921203612,True,False,-1.245753999739486,-1.2197810917727203,-1.2457540035247805,-1.2197810411453247,1.3899645297478185,0.4689045336763198,0.4600181867085114,0.1493789322604201,0.1495780505351487,0.1053438625274381,0.1033395785466504,77.5357623823401,0.6445468068122864,0.9397517442703248,0.2952049374580383,-0.25,-0.2499999403953552
121,0_16_0.txt,130,0.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,-0.2412024375824712,-0.1493643146707502,0.9578266143798828,True,False,0.2412024375824712,0.1493643146707502,0.2412025928497314,0.1993644088506698,0.1496231786908472,0.0885,0.0806035533905932,0.1419650428837795,0.1348887133950615,0.1150983052687559,0.1064078432111726,-32.013836530922504,0.9550467133522034,0.9619958996772766,0.0069491863250732,0.2500001490116119,0.0500001013278961
122,2_16_0.txt,131,2.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,-0.1695698802239689,-0.0925474660261574,0.962735116481781,True,False,0.1695698802239689,0.0925474660261574,0.1695700287818908,0.092547558248043,0.1226133664616116,0.059,0.0692071067811865,0.1076704530684349,0.1147523859259214,0.0993756126589729,0.1094628652075472,-58.167087599309866,0.9657320976257324,0.9646928310394288,-0.0010392665863037,0.2500001490116119,8.940696716308595e-08
123,4_16_0.txt,132,4.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,-0.0764585378991023,-0.056185254662414,0.9658955335617064,True,False,0.0764585378991023,0.056185254662414,0.0764586254954338,0.0561853423714637,0.0948825108181101,0.0395,0.0386035533905932,0.0701789726846766,0.0686681304196939,0.0701789726846766,0.0686681304196939,-77.88033584604314,0.9733009338378906,0.976345419883728,0.0030444860458374,8.940696716308595e-08,8.940696716308595e-08
124,6_16_0.txt,133,6.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,-3.3429565133072866e-17,2.440386150658546e-16,0.9999998807907104,True,False,3.3429565133072866e-17,-2.440386150658546e-16,-0.0499999225139617,8.940696716308595e-08,2.4631764343677603e-16,0.0,0.0,0.0,0.0,0.0,0.0,,1.0000001192092896,1.0000001192092896,0.0,-0.0499999225139617,8.940696716308595e-08
125,8_16_0.txt,134,8.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.0930188518271479,0.0342533732351465,0.9658859968185424,True,False,-0.0930188518271479,-0.0342533732351465,-0.1430187821388244,-0.0342532843351364,0.0991251752746352,0.037312829050004,0.0457677669529663,0.0669314639878105,0.0740235698943086,0.0669314639878105,0.0740235698943086,-61.7373422880333,0.973067343235016,0.9763739109039308,0.0033065676689147,-0.0499999299645423,8.940696716308595e-08
126,10_16_0.txt,135,10.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.1745913012717287,0.0887045650635666,0.9625990986824036,True,False,-0.1745913012717287,-0.0887045650635666,-0.2245912849903106,-0.1387044787406921,0.1164258206198595,0.058164213562373,0.06725,0.1082441350187153,0.1124914539984447,0.0978410122877266,0.1047077168222021,-55.69920717056074,0.9654972553253174,0.964591383934021,-0.0009058713912963,-0.2999999821186065,-0.0499999150633811
127,12_16_0.txt,136,12.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.2668541079999118,0.1273707383395306,0.9569221138954164,True,False,-0.2668541079999118,-0.1273707383395306,-0.2668540775775909,-0.1773706674575805,0.1284809944763421,0.0887649946217313,0.0932677669529663,0.1411917538390246,0.1423780162279656,0.1108487568937741,0.1137706810099628,-21.982850803467574,0.9526922702789308,0.960824489593506,0.0081322193145751,-0.2499999701976776,-0.0499999225139617
128,14_16_0.txt,137,14.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.3504634264594785,0.1883405487949978,0.9493441581726074,True,False,-0.3504634264594785,-0.1883405487949978,-0.3504633903503418,-0.2383405268192291,0.1178761552600061,0.1151185480123245,0.116970329371943,0.16518298153498,0.1601444042984278,0.1391367247533427,0.1394910305240897,-19.25334507739587,0.9364540576934814,0.94578754901886,0.0093334913253784,-0.2499999701976776,-0.2999999821186065
129,18_16_0.txt,138,18.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4527013124186534,0.2361811024503305,0.9397310018539428,True,False,-0.4527013124186534,-0.2361811024503305,-0.4527012705802917,-0.2361810803413391,0.2031718090329778,0.1428685480123246,0.1439571067811865,0.1725171875069102,0.1704896585660291,0.1516676859953936,0.1510207112800083,-4.906742471254543,0.9157981276512146,0.9448505640029908,0.0290524363517761,-0.2499999552965164,-0.2499999701976776
130,20_16_0.txt,139,20.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.5468875419007634,0.3038081779095015,0.9290416836738586,True,False,-0.5468875419007634,-0.3038081779095015,-0.5468873977661133,-0.2538081407546997,0.7987021187192266,0.1636819198894424,0.1724748737341529,0.1746348925458433,0.1731936704587385,0.1564760586930659,0.1502841238245154,12.86607691265313,0.8942995071411133,0.9453431367874146,0.0510436296463012,0.2500001192092895,-0.1999999582767486
131,24_16_0.txt,140,24.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7271660960719847,0.4326332623471119,0.9310323596000672,True,False,-0.7271660960719847,-0.4326332623471119,-0.727165937423706,-0.4326332211494446,0.9940867607146332,0.2201812270463149,0.2187000234642757,0.1746739372932133,0.1728381934753655,0.1459849679094864,0.1423692534591029,34.90204015348048,0.8428585529327393,0.9443421363830566,0.1014835834503173,0.2500001788139343,-0.2499999552965164
132,28_16_0.txt,141,28.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8639876011393592,0.5841618338887496,0.9349421858787536,True,False,-0.8639876011393592,-0.5841618338887496,-0.8139874935150146,-0.584161639213562,1.2009581758076284,0.2734753967444162,0.2611972221513641,0.1655964212375831,0.1631673333781216,0.1591228792808837,0.1582242682284796,39.423449099015144,0.7915094494819641,0.9516555666923524,0.1601461172103881,0.0500001311302185,0.2500001788139343
133,32_16_0.txt,142,32.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.03339406361302,0.6966875638190634,0.945052206516266,True,False,-1.03339406361302,-0.6966875638190634,-1.0333939790725708,-0.6966874599456787,1.4014708823947446,0.3126946968344225,0.3176487552884041,0.1341585674640306,0.1325552981062691,0.1056190021799683,0.1076595480513035,66.1073603283741,0.738734781742096,0.9513832330703736,0.2126484513282776,1.1920928955078125e-07,0.2500001192092895
134,36_16_0.txt,143,36.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.183780670220423,0.8138940523650948,0.9477372765541076,True,False,-1.183780670220423,-0.8138940523650948,-1.1837806701660156,-0.7638938426971436,1.4155623952108665,0.378424334593632,0.3703262593109097,0.1374970539204076,0.1364761409667694,0.1177775639378005,0.1173452695923858,68.31300329316699,0.6950793862342834,0.9458168745040894,0.2507374882698059,-0.25,0.3000001907348633
135,40_16_0.txt,144,40.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.3464303128394426,0.91444162405223,0.9408791065216064,True,False,-1.3464303128394426,-0.91444162405223,-1.296430230140686,-0.9144415855407716,1.427712476205373,0.4341503830986732,0.4443860739735223,0.1521938586611361,0.1573610331342776,0.1337985261268994,0.1441409813235594,67.5640192693915,0.6549768447875977,0.9497628808021544,0.2947860360145569,-0.1999999284744262,5.960464477539064e-08
136,0_18_0.txt,145,0.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,-0.1422994070144479,-0.4520156100109917,0.9430336952209472,True,False,0.1422994070144479,0.4520156100109917,0.1422995030879974,0.45201575756073,0.2471020597339824,0.1472071067811865,0.1440021688782242,0.1648243245913628,0.1680917250114017,0.1638920925139583,0.1654559499262379,-14.89823466905985,0.9230306148529052,0.957258403301239,0.0342277884483337,8.940696716308595e-08,0.2500001490116119
137,2_18_0.txt,146,2.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,-0.0647210809681846,-0.3844648351695728,0.950119137763977,True,False,0.0647210809681846,0.3844648351695728,0.0147211551666259,0.3844649791717529,0.1492300580274319,0.1215,0.1337193290716828,0.1487526956279097,0.1613656643903067,0.1380649122154267,0.1499496308741753,-12.137588421335824,0.9387017488479614,0.9582059979438782,0.0195042490959167,-0.0499999225139617,0.2500001490116119
138,4_18_0.txt,147,4.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.0151828202329628,-0.3338644294222184,0.9548680782318116,True,False,-0.0151828202329628,0.3338644294222184,-0.0651827454566955,0.2838645577430725,0.0852276982708129,0.0968584946000525,0.1155,0.1318197798776312,0.1440634102905084,0.1078640599847965,0.1246852644547754,-7.952609917554468,0.9491246938705444,0.9593102931976318,0.0101855993270874,-0.049999926239252,0.2000001370906829
139,6_18_0.txt,148,6.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.1080326676827757,-0.2942178328965887,0.956411063671112,True,False,-0.1080326676827757,0.2942178328965887,-0.1580325961112976,0.244217962026596,0.1167316325283241,0.090312829050004,0.0939748737341529,0.1427672932794995,0.143907582453315,0.114371364221497,0.1171631329793002,-24.67495653225883,0.9533106684684752,0.961602509021759,0.0082918405532836,-0.0499999299645423,0.2000001370906829
140,8_18_0.txt,149,8.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.1862623017593145,-0.2421555881330609,0.9569622874259948,True,False,-0.1862623017593145,0.2421555881330609,-0.2362622916698455,0.2421557307243347,0.0642186030255942,0.0775784271247461,0.0873557222688174,0.1390796807434688,0.1461137008988255,0.098022052918365,0.1067948613969868,-22.252851471309263,0.954945743083954,0.9516320824623108,-0.003313660621643,-0.2999999821186065,0.2500001490116119
141,10_18_0.txt,150,10.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.2809431364469573,-0.2081217992212944,0.9538240432739258,True,False,-0.2809431364469573,0.2081217992212944,-0.2809430956840515,0.2081219553947448,0.052069774280638,0.0968557222688174,0.1017838907285278,0.1542904655872534,0.1547829172024725,0.1111375307176528,0.1151929923443916,-13.174090241478147,0.9484480023384094,0.9504992365837096,0.0020512342453002,-0.2499999552965164,0.2500001490116119
142,12_18_0.txt,151,12.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.3605190468296128,-0.149419233330155,0.9501763582229614,True,False,-0.3605190468296128,0.149419233330155,-0.4105190336704254,0.1494193822145462,0.1494354386884848,0.1256185480123245,0.118865546286103,0.1671110154890618,0.1601996172270167,0.1531023737900675,0.1466082642953862,-23.339578941157527,0.9397555589675904,0.9510211944580078,0.0112656354904174,-0.2999999821186065,0.2500001490116119
143,14_18_0.txt,152,14.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4570262527044372,-0.1157794999979738,0.9426332116127014,True,False,-0.4570262527044372,0.1157794999979738,-0.5070262551307678,0.1157795861363411,0.2372019433491688,0.14075,0.1593685480123245,0.1620576025529557,0.1717351261394284,0.159201795283095,0.1730793123513426,-8.603180809526966,0.922820806503296,0.9557029604911804,0.0328821539878845,-0.3000000119209289,8.940696716308595e-08
144,16_18_0.txt,153,16.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.5372232117925215,-0.0569740800365672,0.9354093670845032,True,False,-0.5372232117925215,0.0569740800365672,-0.5872230529785156,0.0569741688668727,0.7892822251773737,0.1728535533905932,0.1689721014029178,0.1576612335989874,0.1607904307292338,0.1471453742997469,0.1531612877872867,9.357055682186203,0.9072423577308656,0.958693265914917,0.0514509081840515,0.2000001668930053,8.940696716308595e-08
145,18_18_0.txt,154,18.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6856098259418676,0.0197069037091165,0.94231116771698,True,False,-0.6856098259418676,-0.0197069037091165,-0.6856096982955933,-0.0197068136185407,0.9358173478049936,0.2003535533905932,0.2038685480123246,0.1362554158825451,0.1366635695766685,0.1122553009988472,0.1115426325291552,45.28698339362672,0.8826094269752502,0.9525500535964966,0.0699406266212463,0.2500001192092895,8.940696716308595e-08
146,20_18_0.txt,155,20.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7661545549025255,0.0713707311927546,0.9467551708221436,True,False,-0.7661545549025255,-0.0713707311927546,-0.766154408454895,-0.0713706389069557,1.0186578722614077,0.2330578878405447,0.214033331390041,0.1278848959064017,0.1280565591695215,0.0993566896718573,0.1050874820324429,50.90134730420186,0.8602961897850037,0.95458722114563,0.0942910313606262,0.2500001192092895,8.940696716308595e-08
147,24_18_0.txt,156,24.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9399003509157106,0.1654609420236102,0.9494737386703492,True,False,-0.9399003509157106,-0.1654609420236102,-0.8899002075195312,-0.1654609143733978,0.9436946126660952,0.2745060966544099,0.2782612534513989,0.1042377474856049,0.1022955485302241,0.0987008042059052,0.0958137576607325,65.56697834415982,0.8050556778907776,0.9582511186599731,0.1531954407691955,0.0500001311302185,-0.2499999701976776
148,28_18_0.txt,157,28.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1019967795515453,0.2681535387751487,0.943479299545288,True,False,-1.1019967795515453,-0.2681535387751487,-1.101996660232544,-0.2681535184383392,1.1021462938793734,0.3329325461450385,0.3224472221513641,0.1391835766190701,0.1419195960108624,0.1143084488530477,0.1167614074963866,63.78898639059258,0.7488402128219604,0.9528432488441468,0.2040030360221862,1.1920928955078125e-07,-0.2499999850988388
149,32_18_0.txt,158,32.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.262147524237632,0.3987843049609737,0.92874675989151,True,False,-1.262147524237632,-0.3987843049609737,-1.2621475458145142,-0.3987842798233032,1.0230246234686082,0.3780776874765386,0.3728678549651004,0.1683827688211469,0.17191252082367,0.1382206619063118,0.1453300327218397,61.023716368512815,0.6990921497344971,0.936632752418518,0.237540602684021,-0.25,-0.2499999701976776
150,36_18_0.txt,159,36.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.4283893848496465,0.506264619264108,0.9182653427124025,True,False,-1.4283893848496465,-0.506264619264108,-1.3783893585205078,-0.6062643527984619,1.5495709168376477,0.4349786600833971,0.4331330845522234,0.1759371876088092,0.1761870992238673,0.1669840998662544,0.1608845194098613,62.8556383366131,0.6499801278114319,0.9143131971359252,0.2643330693244934,-0.1999999284744262,0.4000002145767212
151,40_18_0.txt,160,40.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.5667308085291234,0.6835573081165591,0.9267596006393432,True,False,-1.5667308085291234,-0.6835573081165591,-1.5667307376861572,-0.6835571527481079,2.0425572398825738,0.4956199507576414,0.5090921207050422,0.1746530153507988,0.177074966351819,0.1486780053495346,0.1505057306962843,70.43644468748626,0.612963080406189,0.9380675554275512,0.3251044750213623,0.2500001192092895,0.2500001788139343
152,0_20_0.txt,161,0.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.0829116038172128,-0.7517384212597841,0.9507833123207092,True,False,-0.0829116038172128,0.7517384212597841,-0.1329115331172943,0.751738429069519,1.0051637670925009,0.2207699358311906,0.2078284271247462,0.133135151344114,0.1297876298080231,0.102884278830311,0.1024564491776058,50.701426847585346,0.8708664178848267,0.9562777876853944,0.0854113698005676,-0.0499999299645423,-0.25
153,2_20_0.txt,162,2.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.1566174389133932,-0.6923674747630233,0.945261001586914,True,False,-0.1566174389133932,0.6923674747630233,-0.2066174149513244,0.6423674821853638,0.9469829777806628,0.1847065033281757,0.2068267839473413,0.1570808886553242,0.1575921683356519,0.1395103243009463,0.1360458410021162,34.22232923335797,0.8856269121170044,0.944355845451355,0.0587289333343505,-0.2999999821186065,-0.3000000119209289
154,4_20_0.txt,163,4.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.2583167722485636,-0.6514561485572743,0.9380871653556824,True,False,-0.2583167722485636,0.6514561485572743,-0.2583167552947998,0.6014561653137207,0.9014945127244808,0.1817649946217313,0.1795327615746977,0.1681164428755891,0.1702696495362266,0.1323670450589623,0.1375129086207244,23.405117030124988,0.8896653652191162,0.9398911595344543,0.0502257943153381,-0.2499999850988388,-0.3000000119209289
155,6_20_0.txt,164,6.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.3457814175250639,-0.587347236070562,0.9290090203285216,True,False,-0.3457814175250639,0.587347236070562,-0.3457813858985901,0.5373471975326538,0.8428074950414953,0.1653256547935111,0.1609620479906458,0.177417427947076,0.1737932872986996,0.1601663919135728,0.1581705566909323,1.7342543379391395,0.8958985805511475,0.9413557052612304,0.045457124710083,-0.2499999701976776,-0.3000000119209289
156,8_20_0.txt,165,8.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4403708489046889,-0.5555828726913761,0.926568865776062,True,False,-0.4403708489046889,0.5555828726913761,-0.4403707981109619,0.5055829286575317,0.8277709978528975,0.1589292081841044,0.1585784271247461,0.1750082090366292,0.1739428018962299,0.1659923304846195,0.17463843937823,-10.127488678425472,0.8929129242897034,0.9392653703689576,0.0463524460792541,-0.2499999552965164,-0.2999999523162842
157,10_20_0.txt,166,10.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.5150683109189796,-0.5059648544947344,0.9248847365379332,True,False,-0.5150683109189796,0.5059648544947344,-0.5150681734085083,0.4059650301933288,0.7650915630573663,0.1713863149652909,0.1710426551912086,0.1764897652831399,0.1798469144634296,0.1683210864427194,0.1792509045384102,-4.79894874060834,0.8893606662750244,0.9179787039756776,0.028618037700653,0.2500001192092895,0.4000001847743988
158,12_20_0.txt,167,12.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6081326026909856,-0.3956615665475982,0.9221398830413818,True,False,-0.6081326026909856,0.3956615665475982,-0.6581324338912964,0.39566171169281,0.8704072930360276,0.2066317279836453,0.1929292081841044,0.1769990421383914,0.1771207438194839,0.1554121572642988,0.1598256989998935,17.158370936049018,0.8748193383216858,0.9404506087303162,0.0656312704086303,0.2000001668930053,0.2500001490116119
159,14_20_0.txt,168,14.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6977806309966438,-0.3319655561142576,0.931315541267395,True,False,-0.6977806309966438,0.3319655561142576,-0.747780442237854,0.3319657146930694,0.9513182836892792,0.2239705535004503,0.2257604076400856,0.1791489452705554,0.1707516173212052,0.1481588206516531,0.1353689996809261,40.038644908572415,0.8613359928131104,0.9381726384162904,0.0768366456031799,0.2000001668930053,0.2500001490116119
160,16_20_0.txt,169,16.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.798844527711109,-0.28756902351158,0.9384586215019226,True,False,-0.798844527711109,0.28756902351158,-0.7488443851470947,0.2875691652297973,1.0495171627168147,0.2473210678118654,0.2472279220613578,0.1563527679862036,0.1536681535357053,0.1209750816615554,0.1163447917894412,52.94027033056307,0.839541494846344,0.9398937225341796,0.1003522276878357,0.3000001907348633,0.2500001490116119
161,18_20_0.txt,170,18.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8780729975208771,-0.22842488905357,0.94451504945755,True,False,-0.8780729975208771,0.22842488905357,-0.8280729055404663,0.2284250408411026,0.878338018297995,0.2690281745930519,0.2740975992275126,0.1323649469795307,0.137329435009174,0.1108859678549766,0.1131871097662089,58.70554500104947,0.8198843598365784,0.9552862048149108,0.1354018449783325,0.0500000715255737,0.2500001490116119
162,20_20_0.txt,171,20.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.977623990581717,-0.1916816391929723,0.9476123452186584,True,False,-0.977623990581717,0.1916816391929723,-0.9776239395141602,0.2416817992925644,0.9793618831505236,0.2943459560501077,0.3021575787729259,0.1044142364670507,0.1030033099403512,0.0902408213580229,0.086510457543773,71.3690922812211,0.7907404899597168,0.95553857088089,0.1647980809211731,5.960464477539064e-08,0.3000001609325409
163,24_20_0.txt,172,24.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1191799159329423,-0.0753635195629519,0.9488762617111206,True,False,-1.1191799159329423,0.0753635195629519,-1.1191798448562622,0.0753636062145233,1.1217144664791407,0.3400487518456185,0.3454461610060637,0.0928942474448929,0.0936408485470356,0.0928942474448929,0.0936408485470356,72.89278066535182,0.7447484135627747,0.9676793813705444,0.2229309678077697,1.1920928955078125e-07,8.940696716308595e-08
164,28_20_0.txt,173,28.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2853864510402015,0.0319096588606391,0.941107988357544,True,False,-1.2853864510402015,-0.0319096588606391,-1.2353863716125488,-0.0319095700979232,1.0358780475163214,0.395057503388892,0.3937182367338019,0.1358209256622783,0.1358755370215453,0.1127865493509957,0.106625839591127,72.91823704289874,0.6878931522369385,0.9494494795799256,0.261556327342987,-0.1999999284744262,8.940696716308595e-08
165,32_20_0.txt,174,32.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.4457432010960825,0.1564341292061233,0.9265760183334352,True,False,-1.4457432010960825,-0.1564341292061233,-1.3957431316375732,-0.2064340561628341,1.2059326016606335,0.4425231239591687,0.4387288635589202,0.1687885952263133,0.167579940571108,0.1629203014819917,0.163428120822313,62.74963094595552,0.6377426981925964,0.9495107531547546,0.3117680549621582,-0.1999999284744262,-0.0499999225139617
166,36_20_0.txt,175,36.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.6343514680918685,0.2976390332165305,0.9310283660888672,True,False,-1.6343514680918685,-0.2976390332165305,-1.5843513011932373,-0.247639000415802,1.884953562501152,0.4946077202587716,0.4903117127178347,0.1706666019842526,0.1739977524150112,0.1368884780586647,0.1364120244467442,72.17850993389449,0.5905954837799072,0.9402843117713928,0.3496888279914856,0.3000001907348633,-0.1999999582767486
167,40_20_0.txt,176,40.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.7830119305739385,0.4204294561000238,0.9301548600196838,True,False,-1.7830119305739385,-0.4204294561000238,-1.7330117225646973,-0.4204294085502624,2.0401430610039393,0.5452648293160469,0.5732668555581454,0.1702159165086259,0.1729707301986772,0.1472128956905178,0.1462688540305092,74.4850321255537,0.5541919469833374,0.9398002028465272,0.3856082558631897,0.3000001907348633,-0.2499999552965164
168,0_24_0.txt,177,0.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.1981116967465701,-0.918709648599546,0.951976716518402,True,False,-0.1981116967465701,0.918709648599546,-0.248111680150032,0.8687096834182739,0.9201737957823084,0.2587478578925484,0.2737738636073762,0.1177561757979051,0.1267607098676997,0.101799678262026,0.1118216038976692,59.155486055442296,0.8215967416763306,0.9583647847175598,0.1367680430412292,-0.2999999821186065,-0.0499999523162841
169,2_24_0.txt,178,2.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.2732197993348881,-0.8609173045602266,0.9464162588119508,True,False,-0.2732197993348881,0.8609173045602266,-0.2732197642326355,0.7609174251556396,0.8612303782219938,0.2453514112831417,0.24494543648263,0.1493394332970153,0.144476697519768,0.1225557985107228,0.1170013970037212,52.23368980298671,0.8369251489639282,0.955816090106964,0.1188909411430358,-0.2499999701976776,-0.0999999046325683
170,4_24_0.txt,179,4.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.3711157897898319,-0.8173797852544091,0.938543140888214,True,False,-0.3711157897898319,0.8173797852544091,-0.4211157560348511,0.767379879951477,1.074229323983554,0.2268189257044139,0.2341068777137681,0.1685960806889906,0.163373145795597,0.1547023815994152,0.1444849571252485,38.282480832577775,0.8414937853813171,0.9399720430374146,0.0984782576560974,-0.2999999523162842,-0.2999999523162842
171,6_24_0.txt,180,6.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.460229415170357,-0.7496659715584149,0.9288333654403688,True,False,-0.460229415170357,0.7496659715584149,-0.5102294087409973,0.7496659755706787,1.021532408538613,0.2101068777137681,0.2150891107608017,0.1736797921109871,0.1729232101582591,0.1518646148795754,0.1495231702971601,30.4831519511728,0.848858654499054,0.939621090888977,0.0907624363899231,-0.3000000119209289,-0.25
172,8_24_0.txt,181,8.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.5826902032784238,-0.6704922458067184,0.926205277442932,True,False,-0.5826902032784238,0.6704922458067184,-0.5826900005340576,0.6704922914505005,1.241240890893528,0.2104028192597865,0.2080743921350403,0.1785600066689844,0.1765832089013573,0.156248583015848,0.1536342006665577,26.163811370478896,0.8443382978439331,0.9424140453338624,0.0980757474899292,0.2500001788139343,-0.2499999403953552
173,10_24_0.txt,182,10.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6602490199974647,-0.6210412953390931,0.92842835187912,True,False,-0.6602490199974647,0.6210412953390931,-0.7102488279342651,0.6210412979125977,1.2598675393041725,0.2243198051533946,0.2138170328221595,0.1745769622934415,0.1739433599797679,0.1455072199537262,0.1443885360084283,32.470985074176866,0.840376615524292,0.9413549304008484,0.1009783148765564,0.2000001668930053,-0.25
174,12_24_0.txt,183,12.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7521566216918599,-0.585466281275685,0.9301784634590148,True,False,-0.7521566216918599,0.585466281275685,-0.7521564960479736,0.5854662656784058,1.304730547488432,0.2325241396033461,0.2453133384815429,0.168777718864535,0.1714777582909717,0.1324862099021452,0.1388193919051298,43.41139672045413,0.8277229070663452,0.9404422640800476,0.1127193570137023,0.2500001192092895,-0.25
175,14_24_0.txt,184,14.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8346224189659113,-0.5298371233644789,0.9277192950248718,True,False,-0.8346224189659113,0.5298371233644789,-0.784622311592102,0.5298371315002441,1.1422523894559795,0.2625195526217004,0.2611921554921618,0.1706884564778346,0.1665113019156456,0.1675117503908889,0.1597788771883127,38.827076606782875,0.8147521018981934,0.9525715708732604,0.1378194689750671,0.0500001311302185,-0.25
