frame_index,file,acquisition_order,X,Y,R,reference_file,success,fail_reason,n_ref_edges,n_mov_edges,n_used_edges,ncc_dx_ref_to_frame_px,ncc_dy_ref_to_frame_px,ncc_peak,ncc_fit_ok,ncc_edge_peak,init_align_dx_px,init_align_dy_px,refined_align_dx_px,refined_align_dy_px,refined_shift_norm_px,before_fit_chamfer_px,before_holdout_chamfer_px,init_fit_chamfer_px,init_holdout_chamfer_px,refined_fit_chamfer_px,refined_holdout_chamfer_px,holdout_improvement_pct,gradient_corr_before,gradient_corr_refined,gradient_corr_gain
127,12_16_0.txt,136,12.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.2668541079999118,0.12737073833953064,0.9569221138954163,True,False,-0.2668541079999118,-0.12737073833953064,-0.016854107999911827,-0.12737073833953064,0.12848099447634218,0.0887649946217313,0.09326776695296637,0.1411917538390246,0.14237801622796564,0.11084875689377414,0.1137706810099628,-21.982850803467574,0.9526922702789307,0.9608244895935059,0.008132219314575195
128,14_16_0.txt,137,14.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.3504634264594785,0.18834054879499784,0.9493441581726074,True,False,-0.3504634264594785,-0.18834054879499784,-0.10046342645947848,0.06165945120500216,0.11787615526000618,0.11511854801232459,0.11697032937194303,0.16518298153498,0.16014440429842786,0.13913672475334277,0.13949103052408976,-19.253345077395874,0.9364540576934814,0.9457875490188599,0.009333491325378418
129,18_16_0.txt,138,18.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4527013124186534,0.23618110245033058,0.9397310018539429,True,False,-0.4527013124186534,-0.23618110245033058,-0.2027013124186534,0.013818897549669418,0.2031718090329778,0.1428685480123246,0.14395710678118656,0.1725171875069102,0.17048965856602913,0.15166768599539368,0.1510207112800083,-4.906742471254543,0.9157981276512146,0.9448505640029907,0.029052436351776123
130,20_16_0.txt,139,20.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.5468875419007634,0.3038081779095015,0.9290416836738586,True,False,-0.5468875419007634,-0.3038081779095015,-0.7968875419007634,-0.05380817790950149,0.7987021187192266,0.1636819198894424,0.1724748737341529,0.17463489254584336,0.1731936704587385,0.1564760586930659,0.15028412382451542,12.86607691265313,0.8942995071411133,0.9453431367874146,0.05104362964630127
131,24_16_0.txt,140,24.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7271660960719847,0.4326332623471119,0.9310323596000671,True,False,-0.7271660960719847,-0.4326332623471119,-0.9771660960719847,-0.1826332623471119,0.9940867607146331,0.2201812270463149,0.21870002346427572,0.17467393729321332,0.17283819347536558,0.14598496790948645,0.14236925345910298,34.90204015348048,0.8428585529327393,0.9443421363830566,0.10148358345031738
132,28_16_0.txt,141,28.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8639876011393592,0.5841618338887496,0.9349421858787537,True,False,-0.8639876011393592,-0.5841618338887496,-0.8639876011393592,-0.8341618338887496,1.2009581758076284,0.2734753967444162,0.26119722215136415,0.1655964212375831,0.16316733337812162,0.15912287928088376,0.1582242682284796,39.423449099015144,0.7915094494819641,0.9516555666923523,0.16014611721038818
133,32_16_0.txt,142,32.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.03339406361302,0.6966875638190634,0.9450522065162659,True,False,-1.03339406361302,-0.6966875638190634,-1.03339406361302,-0.9466875638190634,1.4014708823947446,0.3126946968344225,0.31764875528840414,0.13415856746403068,0.13255529810626918,0.10561900217996831,0.10765954805130354,66.1073603283741,0.738734781742096,0.9513832330703735,0.2126484513282776
134,36_16_0.txt,143,36.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.183780670220423,0.8138940523650948,0.9477372765541077,True,False,-1.183780670220423,-0.8138940523650948,-0.933780670220423,-1.0638940523650948,1.4155623952108665,0.378424334593632,0.37032625931090973,0.13749705392040762,0.13647614096676944,0.11777756393780056,0.11734526959238586,68.31300329316699,0.6950793862342834,0.9458168745040894,0.2507374882698059
135,40_16_0.txt,144,40.0,16.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.3464303128394426,0.91444162405223,0.9408791065216064,True,False,-1.3464303128394426,-0.91444162405223,-1.0964303128394426,-0.91444162405223,1.427712476205373,0.43415038309867326,0.44438607397352237,0.1521938586611361,0.15736103313427766,0.13379852612689944,0.1441409813235594,67.5640192693915,0.6549768447875977,0.9497628808021545,0.2947860360145569
136,0_18_0.txt,145,0.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,-0.14229940701444793,-0.4520156100109917,0.9430336952209473,True,False,0.14229940701444793,0.4520156100109917,0.14229940701444793,0.20201561001099172,0.24710205973398242,0.14720710678118656,0.1440021688782242,0.16482432459136287,0.16809172501140174,0.16389209251395834,0.1654559499262379,-14.89823466905985,0.9230306148529053,0.957258403301239,0.03422778844833374
137,2_18_0.txt,146,2.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,-0.06472108096818466,-0.3844648351695728,0.950119137763977,True,False,0.06472108096818466,0.3844648351695728,0.06472108096818466,0.1344648351695728,0.14923005802743192,0.1215,0.1337193290716828,0.14875269562790977,0.16136566439030678,0.13806491221542674,0.14994963087417532,-12.137588421335824,0.9387017488479614,0.9582059979438782,0.019504249095916748
138,4_18_0.txt,147,4.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.015182820232962855,-0.33386442942221844,0.9548680782318115,True,False,-0.015182820232962855,0.33386442942221844,-0.015182820232962855,0.08386442942221844,0.0852276982708129,0.09685849460005255,0.1155,0.13181977987763122,0.1440634102905084,0.1078640599847965,0.12468526445477542,-7.952609917554468,0.9491246938705444,0.9593102931976318,0.010185599327087402
139,6_18_0.txt,148,6.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.10803266768277571,-0.2942178328965887,0.9564110636711121,True,False,-0.10803266768277571,0.2942178328965887,-0.10803266768277571,0.044217832896588705,0.11673163252832411,0.09031282905000403,0.0939748737341529,0.1427672932794995,0.14390758245331503,0.11437136422149709,0.11716313297930026,-24.67495653225883,0.9533106684684753,0.961602509021759,0.008291840553283691
140,8_18_0.txt,149,8.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.1862623017593145,-0.24215558813306098,0.9569622874259949,True,False,-0.1862623017593145,0.24215558813306098,0.06373769824068551,-0.007844411866939016,0.0642186030255942,0.07757842712474619,0.08735572226881749,0.13907968074346883,0.14611370089882555,0.09802205291836506,0.10679486139698688,-22.252851471309263,0.9549457430839539,0.9516320824623108,-0.0033136606216430664
141,10_18_0.txt,150,10.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.28094313644695734,-0.20812179922129448,0.9538240432739258,True,False,-0.28094313644695734,0.20812179922129448,-0.030943136446957342,-0.04187820077870552,0.05206977428063801,0.09685572226881749,0.10178389072852786,0.15429046558725343,0.1547829172024725,0.11113753071765288,0.11519299234439163,-13.174090241478147,0.9484480023384094,0.9504992365837097,0.002051234245300293
142,12_18_0.txt,151,12.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.3605190468296128,-0.14941923333015508,0.9501763582229614,True,False,-0.3605190468296128,0.14941923333015508,-0.11051904682961278,-0.10058076666984492,0.14943543868848488,0.12561854801232458,0.11886554628610305,0.16711101548906185,0.16019961722701676,0.15310237379006758,0.1466082642953862,-23.339578941157527,0.9397555589675903,0.9510211944580078,0.01126563549041748
143,14_18_0.txt,152,14.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4570262527044372,-0.11577949999797384,0.9426332116127014,True,False,-0.4570262527044372,0.11577949999797384,-0.2070262527044372,0.11577949999797384,0.23720194334916886,0.14075,0.15936854801232458,0.16205760255295576,0.17173512613942846,0.159201795283095,0.17307931235134266,-8.603180809526966,0.9228208065032959,0.9557029604911804,0.03288215398788452
144,16_18_0.txt,153,16.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.5372232117925215,-0.05697408003656728,0.9354093670845032,True,False,-0.5372232117925215,0.05697408003656728,-0.7872232117925215,0.05697408003656728,0.7892822251773737,0.17285355339059327,0.16897210140291788,0.15766123359898745,0.1607904307292338,0.1471453742997469,0.15316128778728672,9.357055682186205,0.9072423577308655,0.958693265914917,0.051450908184051514
145,18_18_0.txt,154,18.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6856098259418676,0.01970690370911651,0.94231116771698,True,False,-0.6856098259418676,-0.01970690370911651,-0.9356098259418676,-0.01970690370911651,0.9358173478049935,0.20035355339059327,0.2038685480123246,0.13625541588254514,0.13666356957666856,0.11225530099884727,0.11154263252915524,45.28698339362672,0.8826094269752502,0.9525500535964966,0.06994062662124634
146,20_18_0.txt,155,20.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7661545549025255,0.07137073119275465,0.9467551708221436,True,False,-0.7661545549025255,-0.07137073119275465,-1.0161545549025255,-0.07137073119275465,1.0186578722614075,0.23305788784054476,0.21403333139004102,0.1278848959064017,0.12805655916952155,0.09935668967185735,0.10508748203244293,50.90134730420186,0.8602961897850037,0.9545872211456299,0.09429103136062622
147,24_18_0.txt,156,24.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9399003509157106,0.16546094202361022,0.9494737386703491,True,False,-0.9399003509157106,-0.16546094202361022,-0.9399003509157106,0.08453905797638978,0.9436946126660951,0.27450609665440995,0.2782612534513989,0.10423774748560498,0.10229554853022411,0.09870080420590521,0.09581375766073251,65.56697834415982,0.8050556778907776,0.9582511186599731,0.15319544076919556
148,28_18_0.txt,157,28.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1019967795515453,0.26815353877514875,0.9434792995452881,True,False,-1.1019967795515453,-0.26815353877514875,-1.1019967795515453,-0.018153538775148748,1.1021462938793734,0.3329325461450385,0.3224472221513641,0.13918357661907016,0.14191959601086246,0.11430844885304776,0.11676140749638662,63.78898639059258,0.7488402128219604,0.9528432488441467,0.20400303602218628
149,32_18_0.txt,158,32.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2621475242376319,0.3987843049609737,0.92874675989151,True,False,-1.2621475242376319,-0.3987843049609737,-1.0121475242376319,-0.14878430496097372,1.0230246234686082,0.37807768747653864,0.3728678549651004,0.1683827688211469,0.17191252082367003,0.1382206619063118,0.14533003272183978,61.023716368512815,0.6990921497344971,0.9366327524185181,0.237540602684021
150,36_18_0.txt,159,36.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.4283893848496463,0.506264619264108,0.9182653427124023,True,False,-1.4283893848496463,-0.506264619264108,-1.1783893848496463,-1.006264619264108,1.5495709168376477,0.43497866008339714,0.43313308455222344,0.17593718760880922,0.17618709922386738,0.16698409986625443,0.1608845194098613,62.8556383366131,0.6499801278114319,0.9143131971359253,0.2643330693244934
151,40_18_0.txt,160,40.0,18.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.5667308085291234,0.6835573081165591,0.9267596006393433,True,False,-1.5667308085291234,-0.6835573081165591,-1.8167308085291234,-0.9335573081165591,2.0425572398825738,0.4956199507576414,0.5090921207050422,0.17465301535079886,0.17707496635181905,0.14867800534953465,0.15050573069628434,70.43644468748626,0.612963080406189,0.9380675554275513,0.3251044750213623
152,0_20_0.txt,161,0.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.08291160381721284,-0.7517384212597841,0.9507833123207092,True,False,-0.08291160381721284,0.7517384212597841,-0.08291160381721284,1.001738421259784,1.0051637670925007,0.2207699358311906,0.20782842712474622,0.13313515134411402,0.1297876298080231,0.10288427883031108,0.1024564491776058,50.701426847585346,0.8708664178848267,0.9562777876853943,0.08541136980056763
153,2_20_0.txt,162,2.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.15661743891339325,-0.6923674747630233,0.9452610015869141,True,False,-0.15661743891339325,0.6923674747630233,0.09338256108660675,0.9423674747630233,0.9469829777806628,0.1847065033281757,0.2068267839473413,0.15708088865532427,0.15759216833565198,0.13951032430094631,0.1360458410021162,34.22232923335797,0.8856269121170044,0.944355845451355,0.058728933334350586
154,4_20_0.txt,163,4.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.25831677224856364,-0.6514561485572743,0.9380871653556824,True,False,-0.25831677224856364,0.6514561485572743,-0.008316772248563642,0.9014561485572743,0.9014945127244808,0.18176499462173132,0.1795327615746977,0.1681164428755891,0.1702696495362266,0.1323670450589623,0.13751290862072443,23.405117030124988,0.8896653652191162,0.9398911595344543,0.050225794315338135
155,6_20_0.txt,164,6.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.3457814175250639,-0.587347236070562,0.9290090203285217,True,False,-0.3457814175250639,0.587347236070562,-0.09578141752506392,0.837347236070562,0.8428074950414953,0.16532565479351116,0.16096204799064584,0.17741742794707607,0.17379328729869964,0.1601663919135728,0.15817055669093238,1.7342543379391397,0.8958985805511475,0.9413557052612305,0.04545712471008301
156,8_20_0.txt,165,8.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.44037084890468897,-0.5555828726913761,0.926568865776062,True,False,-0.44037084890468897,0.5555828726913761,-0.19037084890468897,0.8055828726913761,0.8277709978528975,0.1589292081841044,0.15857842712474618,0.1750082090366292,0.17394280189622996,0.16599233048461956,0.17463843937823004,-10.127488678425472,0.8929129242897034,0.9392653703689575,0.04635244607925415
157,10_20_0.txt,166,10.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.5150683109189796,-0.5059648544947344,0.9248847365379333,True,False,-0.5150683109189796,0.5059648544947344,-0.7650683109189796,0.005964854494734384,0.7650915630573663,0.17138631496529097,0.17104265519120865,0.17648976528313995,0.17984691446342965,0.1683210864427194,0.17925090453841022,-4.79894874060834,0.8893606662750244,0.9179787039756775,0.028618037700653076
158,12_20_0.txt,167,12.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6081326026909856,-0.3956615665475982,0.9221398830413818,True,False,-0.6081326026909856,0.3956615665475982,-0.8581326026909856,0.1456615665475982,0.8704072930360276,0.20663172798364532,0.1929292081841044,0.1769990421383914,0.17712074381948398,0.15541215726429886,0.15982569899989352,17.158370936049018,0.8748193383216858,0.9404506087303162,0.06563127040863037
159,14_20_0.txt,168,14.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6977806309966438,-0.33196555611425765,0.931315541267395,True,False,-0.6977806309966438,0.33196555611425765,-0.9477806309966438,0.08196555611425765,0.9513182836892792,0.2239705535004503,0.22576040764008565,0.17914894527055542,0.17075161732120528,0.14815882065165312,0.13536899968092617,40.038644908572415,0.8613359928131104,0.9381726384162903,0.07683664560317993
160,16_20_0.txt,169,16.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.798844527711109,-0.28756902351158004,0.9384586215019226,True,False,-0.798844527711109,0.28756902351158004,-1.048844527711109,0.037569023511580035,1.0495171627168147,0.24732106781186547,0.24722792206135785,0.15635276798620365,0.1536681535357053,0.12097508166155543,0.11634479178944125,52.94027033056307,0.839541494846344,0.9398937225341797,0.1003522276878357
161,18_20_0.txt,170,18.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8780729975208771,-0.22842488905357006,0.94451504945755,True,False,-0.8780729975208771,0.22842488905357006,-0.8780729975208771,-0.021575110946429943,0.878338018297995,0.26902817459305195,0.2740975992275126,0.13236494697953077,0.13732943500917405,0.11088596785497669,0.11318710976620892,58.70554500104947,0.8198843598365784,0.9552862048149109,0.13540184497833252
162,20_20_0.txt,171,20.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.977623990581717,-0.19168163919297235,0.9476123452186584,True,False,-0.977623990581717,0.19168163919297235,-0.977623990581717,-0.05831836080702765,0.9793618831505235,0.29434595605010777,0.3021575787729259,0.10441423646705075,0.10300330994035121,0.0902408213580229,0.08651045754377307,71.3690922812211,0.7907404899597168,0.9555385708808899,0.1647980809211731
163,24_20_0.txt,172,24.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1191799159329423,-0.07536351956295191,0.9488762617111206,True,False,-1.1191799159329423,0.07536351956295191,-1.1191799159329423,0.07536351956295191,1.1217144664791407,0.34004875184561856,0.3454461610060637,0.09289424744489296,0.0936408485470356,0.09289424744489296,0.0936408485470356,72.89278066535182,0.7447484135627747,0.9676793813705444,0.22293096780776978
164,28_20_0.txt,173,28.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2853864510402015,0.03190965886063919,0.941107988357544,True,False,-1.2853864510402015,-0.03190965886063919,-1.0353864510402015,-0.03190965886063919,1.0358780475163214,0.39505750338889206,0.39371823673380196,0.13582092566227832,0.1358755370215453,0.11278654935099579,0.10662583959112705,72.91823704289874,0.6878931522369385,0.9494494795799255,0.26155632734298706
165,32_20_0.txt,174,32.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.4457432010960825,0.15643412920612337,0.9265760183334351,True,False,-1.4457432010960825,-0.15643412920612337,-1.1957432010960825,-0.15643412920612337,1.2059326016606335,0.4425231239591687,0.4387288635589202,0.16878859522631331,0.16757994057110806,0.16292030148199171,0.16342812082231306,62.749630945955516,0.6377426981925964,0.9495107531547546,0.3117680549621582
166,36_20_0.txt,175,36.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.6343514680918683,0.2976390332165305,0.9310283660888672,True,False,-1.6343514680918683,-0.2976390332165305,-1.8843514680918683,-0.04763903321653051,1.8849535625011522,0.4946077202587716,0.4903117127178347,0.1706666019842526,0.17399775241501123,0.1368884780586647,0.1364120244467442,72.17850993389449,0.5905954837799072,0.9402843117713928,0.3496888279914856
167,40_20_0.txt,176,40.0,20.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.7830119305739385,0.4204294561000238,0.9301548600196838,True,False,-1.7830119305739385,-0.4204294561000238,-2.0330119305739385,-0.1704294561000238,2.0401430610039393,0.5452648293160469,0.5732668555581454,0.1702159165086259,0.17297073019867726,0.14721289569051782,0.14626885403050927,74.4850321255537,0.5541919469833374,0.9398002028465271,0.3856082558631897
168,0_24_0.txt,177,0.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.1981116967465701,-0.9187096485995461,0.9519767165184021,True,False,-0.1981116967465701,0.9187096485995461,0.05188830325342991,0.9187096485995461,0.9201737957823084,0.25874785789254845,0.27377386360737627,0.11775617579790512,0.12676070986769974,0.10179967826202604,0.11182160389766921,59.155486055442296,0.8215967416763306,0.9583647847175598,0.13676804304122925
169,2_24_0.txt,178,2.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.2732197993348881,-0.8609173045602266,0.9464162588119507,True,False,-0.2732197993348881,0.8609173045602266,-0.023219799334888103,0.8609173045602266,0.8612303782219938,0.24535141128314172,0.24494543648263004,0.14933943329701535,0.14447669751976805,0.12255579851072285,0.11700139700372121,52.23368980298671,0.8369251489639282,0.9558160901069641,0.11889094114303589
170,4_24_0.txt,179,4.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.3711157897898319,-0.8173797852544091,0.9385431408882141,True,False,-0.3711157897898319,0.8173797852544091,-0.1211157897898319,1.0673797852544091,1.0742293239835539,0.22681892570441392,0.2341068777137681,0.16859608068899062,0.16337314579559706,0.15470238159941527,0.14448495712524853,38.282480832577775,0.8414937853813171,0.9399720430374146,0.09847825765609741
171,6_24_0.txt,180,6.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.46022941517035704,-0.7496659715584149,0.9288333654403687,True,False,-0.46022941517035704,0.7496659715584149,-0.21022941517035704,0.9996659715584149,1.021532408538613,0.2101068777137681,0.21508911076080173,0.1736797921109871,0.17292321015825912,0.15186461487957542,0.14952317029716017,30.4831519511728,0.848858654499054,0.939621090888977,0.0907624363899231
172,8_24_0.txt,181,8.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.5826902032784238,-0.6704922458067184,0.9262052774429321,True,False,-0.5826902032784238,0.6704922458067184,-0.8326902032784238,0.9204922458067184,1.241240890893528,0.2104028192597865,0.2080743921350403,0.17856000666898442,0.1765832089013573,0.156248583015848,0.15363420066655778,26.163811370478896,0.8443382978439331,0.9424140453338623,0.0980757474899292
173,10_24_0.txt,182,10.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6602490199974647,-0.6210412953390931,0.9284283518791199,True,False,-0.6602490199974647,0.6210412953390931,-0.9102490199974647,0.8710412953390931,1.2598675393041723,0.22431980515339467,0.21381703282215958,0.1745769622934415,0.17394335997976793,0.1455072199537262,0.1443885360084283,32.470985074176866,0.840376615524292,0.9413549304008484,0.1009783148765564
174,12_24_0.txt,183,12.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7521566216918599,-0.585466281275685,0.9301784634590149,True,False,-0.7521566216918599,0.585466281275685,-1.00215662169186,0.835466281275685,1.304730547488432,0.23252413960334614,0.24531333848154294,0.16877771886453502,0.17147775829097178,0.13248620990214527,0.13881939190512987,43.41139672045413,0.8277229070663452,0.9404422640800476,0.11271935701370239
175,14_24_0.txt,184,14.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8346224189659113,-0.5298371233644789,0.9277192950248718,True,False,-0.8346224189659113,0.5298371233644789,-0.8346224189659113,0.7798371233644789,1.1422523894559795,0.26251955262170046,0.26119215549216185,0.17068845647783465,0.16651130191564562,0.16751175039088897,0.1597788771883127,38.827076606782875,0.8147521018981934,0.9525715708732605,0.13781946897506714
176,16_24_0.txt,185,16.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9180273015013863,-0.4542584692643075,0.9279018044471741,True,False,-0.9180273015013863,0.4542584692643075,-0.9180273015013863,0.20425846926430752,0.9404762881477211,0.2919095325592555,0.2863228534805996,0.1622478269690545,0.1617952822036689,0.1601069315576645,0.16132746656580935,43.6553999777945,0.7930769920349121,0.9496706128120422,0.15659362077713013
177,18_24_0.txt,186,18.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.0053849989258015,-0.3956920619936451,0.9338293671607971,True,False,-1.0053849989258015,0.3956920619936451,-1.0053849989258015,0.1456920619936451,1.0158863976808599,0.3176245111620938,0.31019274266141683,0.14941616754399342,0.14441170313513646,0.13316828112475082,0.13389175148684224,56.83594969435231,0.7720757126808167,0.9489285349845886,0.17685282230377197
178,20_24_0.txt,187,20.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.096694954704281,-0.35661428791404004,0.936694324016571,True,False,-1.096694954704281,0.35661428791404004,-1.096694954704281,0.10661428791404004,1.101864978144438,0.34260694351139387,0.3469294551983978,0.15490846968959493,0.1533676431032909,0.13623627079969022,0.13411187170489847,61.3431867212877,0.7463793754577637,0.9518041610717773,0.20542478561401367
179,24_24_0.txt,188,24.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2757077743009335,-0.26906604157476854,0.9349383115768433,True,False,-1.2757077743009335,0.26906604157476854,-1.0257077743009335,0.019066041574768544,1.025884960511024,0.3947703263055545,0.40085620607409017,0.16072138693677093,0.1670069711482923,0.10987376798631719,0.11998113101486164,70.06878546550791,0.6893112063407898,0.9381594657897949,0.24884825944900513
180,28_24_0.txt,189,28.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.4210102615379574,-0.15161945724549464,0.9288852214813232,True,False,-1.4210102615379574,0.15161945724549464,-1.1710102615379574,-0.09838054275450536,1.1751356363500625,0.43017209367461323,0.4441920416721375,0.17087138074800737,0.1705950467427461,0.16619584300251872,0.1648076928788044,62.89719818968513,0.6409201622009277,0.941606879234314,0.30068671703338623
181,32_24_0.txt,190,32.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.6212192304432127,-0.00712901857689257,0.9350314736366272,True,False,-1.6212192304432127,0.00712901857689257,-1.8712192304432127,0.00712901857689257,1.8712328105520057,0.4850085478247365,0.49571650041723625,0.14176547780107712,0.14765316374599183,0.12304599837134467,0.12839091151252915,74.0999318351387,0.5865711569786072,0.9489363431930542,0.362365186214447
182,36_24_0.txt,191,36.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.7799335819230369,0.11415972944551905,0.943719208240509,True,False,-1.7799335819230369,-0.11415972944551905,-2.0299335819230366,-0.11415972944551905,2.0331411143464595,0.5371646814142202,0.5372322314208653,0.134150152993338,0.13139711861462974,0.11261665203107402,0.10843382344806304,79.81621036376046,0.5447969436645508,0.9514609575271606,0.40666401386260986
183,40_24_0.txt,192,40.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.9500099916184654,0.2174521060293108,0.9435788989067078,True,False,-1.9500099916184654,-0.2174521060293108,-1.9500099916184654,0.03254789397068919,1.9502816034649393,0.6095558299874617,0.6029157063828251,0.1198459359683161,0.12024776223518058,0.09773777335469032,0.09580321826319944,84.11001450966205,0.5030385255813599,0.9504449367523193,0.4474064111709595
184,0_28_0.txt,193,0.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.34416549382991485,-1.110391099647924,0.9428085088729858,True,False,-0.34416549382991485,1.110391099647924,-0.09416549382991485,1.110391099647924,1.1143767470678656,0.3198215908221287,0.31962644201271323,0.16279740586898225,0.1514485914034751,0.14856099030031067,0.13391443144892612,58.102830727753236,0.7642919421195984,0.9520657658576965,0.18777382373809814
185,2_28_0.txt,194,2.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4151352340709384,-1.0514886986865928,0.9371083974838257,True,False,-0.4151352340709384,1.0514886986865928,-0.16513523407093839,1.0514886986865928,1.0643768735731192,0.3033761923078637,0.3004665002310253,0.15542068212449556,0.16049431153510338,0.14976124591970316,0.15202223914644764,49.404596176425834,0.778744637966156,0.950424075126648,0.17167943716049194
186,4_28_0.txt,195,4.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4995627200642167,-0.9872124132164466,0.9295912384986877,True,False,-0.4995627200642167,0.9872124132164466,-0.9995627200642168,0.9872124132164466,1.4048893124195998,0.2815317787617346,0.28501093065034894,0.15515708175309692,0.15927240795004274,0.14233447445505967,0.15519935982491767,45.54617274825994,0.7900276184082031,0.9171762466430664,0.12714862823486328
187,6_28_0.txt,196,6.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6444355312586392,-0.916719512871289,0.9365350604057312,True,False,-0.6444355312586392,0.916719512871289,-0.8944355312586392,0.916719512871289,1.2807769457859934,0.2755243866176395,0.26390737725975566,0.15668550516659277,0.14890513722815252,0.13888098486837788,0.13466491110237813,48.97266135541496,0.7908104062080383,0.9494326114654541,0.15862220525741577
188,8_28_0.txt,197,8.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7267125906963984,-0.8616863914778142,0.9405441284179688,True,False,-0.7267125906963984,0.8616863914778142,-0.9767125906963984,0.8616863914778142,1.3024864383489476,0.25859511780763805,0.2673902649202135,0.14646129289970525,0.1498854635861197,0.11768601230644626,0.12709025814903682,52.47012519810351,0.7924706339836121,0.9504035115242004,0.15793287754058838
189,10_28_0.txt,198,10.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8197984717199377,-0.8272242864717771,0.9439281821250916,True,False,-0.8197984717199377,0.8272242864717771,-1.0697984717199378,1.0772242864717771,1.5181834320855119,0.27744614583738353,0.27966932740381995,0.1341909840906482,0.14243007549544018,0.11847043057721984,0.12436675097242499,55.53078625856977,0.7836487293243408,0.9442811012268066,0.16063237190246582
190,12_28_0.txt,199,12.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8958886348445922,-0.7729010539960265,0.9437550902366638,True,False,-0.8958886348445922,0.7729010539960265,-0.8958886348445922,1.0229010539960264,1.3597584389552024,0.288333028457422,0.28726973901009684,0.13142826276256347,0.12838764954082507,0.10684485351748432,0.10196160168570614,64.50666817985919,0.7768837213516235,0.9534833431243896,0.1765996217727661
